"","coordinates_lat","coordinates_lon","date","zipCode"
"592",55.67967,12.466,1997-07-17,2610
"593",55.485172,9.473265,1995-05-23,6000
"594",55.716312,11.698233,2002-04-29,4300
"595",55.903458,9.26137,1998-12-02,7323
"596",54.9282,11.1932335,1992-12-04,4913
"597",57.015354,9.9476795,2017-05-11,9210
"598",55.716373,9.560181,2023-05-06,7100
"599",55.678608,12.401402,2015-05-08,2600
"600",56.13197,9.152702,2012-07-04,7430
"601",57.25597,9.595794,2010-12-21,9492
"602",55.44333,10.398261,2019-04-05,5270
"603",55.600006,12.106041,2004-04-10,4000
"604",56.49191,8.560806,2023-01-31,7600
"605",54.746582,11.407388,2004-07-13,4930
"606",55.66282,12.615269,2013-08-06,2300
"607",54.82675,9.359288,1995-01-28,6330
"608",56.122566,10.525411,2007-05-15,8420
"609",55.637856,12.076598,1994-02-08,4000
"610",56.040073,12.158137,2018-06-18,3200
"611",55.32396,10.790435,2002-10-01,5800
"612",56.27978,10.040568,1994-03-08,8382
"613",55.280716,10.740755,2003-02-13,5800
"614",55.606915,12.587252,2010-11-09,2770
"615",57.25711,9.609108,1999-07-26,9492
"616",55.422985,9.151838,1994-11-10,6630
"617",56.47548,8.146371,2004-05-06,7620
"618",55.825535,9.443092,1994-12-08,7300
"619",55.77036,8.906763,2008-11-03,7200
"620",56.121616,8.111729,2012-06-28,6950
"621",55.998203,11.924003,2016-07-19,3390
"622",57.4372,9.971545,2016-03-17,9800
"623",55.857285,12.427524,1993-07-26,3460
"624",56.66311,9.352638,1993-12-21,8832
"625",55.966858,12.020651,2024-01-17,3300
"626",55.399914,12.302709,2000-02-18,4671
"627",55.154076,8.769801,2000-12-17,6780
"628",55.52233,10.654424,1994-08-17,5380
"629",56.64869,9.600774,2005-03-03,9500
"630",55.035366,11.876336,2002-07-03,4760
"631",55.74699,11.753649,2020-01-31,4300
"632",56.149113,9.847174,2005-08-08,8670
"633",54.98272,10.578678,2013-01-18,5700
"634",55.25878,10.665478,2000-06-02,5853
"635",56.348118,9.818652,1994-05-04,8860
"636",56.692966,8.210117,2017-02-08,7680
"637",55.81031,11.945474,2008-10-17,3630
"638",57.046177,9.943396,2006-02-06,9000
"639",54.855614,10.51535,2021-11-02,5960
"640",55.65687,8.14392,2001-07-08,6840
"641",57.4712,10.410974,1995-01-10,9900
"642",56.31176,10.328097,2010-02-10,8543
"643",55.47154,11.984189,2022-06-20,4140
"644",55.267357,12.184409,1993-06-11,4640
"645",55.595108,12.587762,2019-10-21,2791
"646",56.15409,10.152732,2020-05-15,8230
"647",54.99008,9.871879,2017-12-23,6430
"648",56.200497,10.400875,1994-06-22,8420
"649",55.259506,9.494729,2008-07-09,6100
"650",55.712982,12.4698925,1996-01-26,2700
"651",55.52023,10.029694,2004-10-21,5400
"652",55.06898,9.334127,1996-04-29,6230
"653",55.177345,14.7325535,2002-02-18,3790
"654",55.907837,12.155834,2004-08-25,3320
"655",57.00238,10.037259,2015-03-30,9270
"656",55.465626,10.677995,2007-07-31,5300
"657",56.018574,8.1214905,2010-11-04,6960
"658",56.090275,12.153703,1994-07-01,3210
"659",55.44596,11.793817,2019-11-17,4100
"660",56.199806,10.188171,1998-07-28,8200
"661",55.423805,8.8017,2021-02-10,6771
"662",56.098465,8.496157,2009-05-29,6971
"663",56.06642,12.468664,1992-10-29,3100
"664",55.468018,8.438311,1994-04-04,6700
"665",55.391666,11.326913,2016-12-02,4200
"666",57.38644,10.096006,2000-09-08,9830
"667",55.610046,12.3562565,2021-04-18,2635
"668",55.271698,10.466519,2021-07-26,5750
"669",55.18962,9.058712,2019-08-21,6520
"670",56.880096,10.012309,2019-10-03,9520
"671",56.203297,10.281039,1997-01-28,8240
"672",57.0269,9.895339,1997-12-03,9000
"673",56.202694,10.267524,2013-06-04,8240
"674",55.314884,10.209402,2022-04-20,5690
"675",55.242447,9.980045,2024-11-14,5631
"676",55.685806,12.488063,2009-02-10,2720
"677",56.265686,9.722591,2005-06-20,8882
"678",55.364395,10.070783,2000-12-04,5560
"679",55.64374,12.196426,2007-11-04,2640
"680",55.785458,8.238043,2021-03-12,6830
"681",56.029488,10.263286,2003-05-29,8340
"682",55.37886,10.562066,2003-07-22,5550
"683",57.28327,9.952535,1995-07-07,9700
"684",56.477654,8.7888975,1994-02-23,7830
"685",55.680317,12.452429,2003-08-22,2610
"686",55.699726,12.535172,2003-09-30,2400
"687",54.743748,11.966043,2004-01-09,4872
"688",55.59271,12.659212,1998-08-24,2791
"689",56.88378,9.839881,2006-12-04,9530
"690",55.3128,8.745875,2005-08-26,6760
"691",56.585148,10.192013,1999-05-21,8983
"692",54.935337,8.858611,2007-05-11,6270
"693",57.513824,10.469377,2023-07-26,9981
"694",55.215927,11.779191,1995-09-04,4700
"695",55.251022,9.300022,2015-03-13,6500
"696",57.252693,9.578871,2019-02-28,9492
"697",55.687656,12.538909,1993-02-11,2000
"698",55.931217,11.673483,2001-12-07,4500
"699",55.814983,12.372427,2012-10-12,3520
"700",57.34602,9.692702,2013-01-10,9480
"701",56.153122,8.980134,2012-06-28,7400
"702",56.00209,11.932782,1996-12-18,3360
"703",55.057175,10.584328,2004-06-11,5700
"704",55.372173,9.051948,2000-11-17,6630
"705",55.050343,9.753436,2006-08-15,6430
"706",55.540432,11.387938,1998-01-28,4291
"707",57.090195,9.250967,2007-05-11,9690
"708",57.198692,10.381489,2002-06-03,9330
"709",56.183773,9.6505,2009-08-27,8600
"710",55.682888,12.524767,2006-03-24,2000
"711",55.656322,12.436825,1995-08-29,2605
"712",57.03601,9.878259,1992-12-15,9000
"713",56.649757,9.982737,1992-05-25,9550
"714",57.40776,9.960136,2011-09-16,9800
"715",55.632572,12.471922,1993-01-26,2650
"716",55.55534,9.4056635,2015-11-25,6040
"717",56.127975,9.158604,2019-09-23,7430
"718",56.65727,9.543037,2001-08-06,9620
"719",56.76679,9.909028,2010-11-06,9510
"720",55.594498,11.86221,2006-06-27,4330
"721",54.671158,11.328989,2021-06-17,4970
"722",55.419476,8.381258,2018-12-16,6720
"723",55.70531,9.388839,2002-06-07,7182
"724",57.728035,10.57082,2004-06-21,9990
"725",56.56505,8.644598,2010-10-04,7600
"726",55.784195,11.475236,2016-10-08,4540
"727",55.77512,12.089935,2009-11-11,4040
"728",55.615314,9.562939,2008-01-05,7000
"729",55.377144,10.420164,2018-06-03,5230
"730",55.272633,11.627012,1994-08-08,4700
"731",55.625084,8.485322,2021-11-04,6800
"732",56.087288,10.119261,1997-07-18,8310
"733",55.10527,14.705162,2015-07-09,3700
"734",55.491932,9.468869,2005-12-12,6000
"735",56.447685,9.447941,2006-01-20,8800
"736",55.764,12.579415,2017-10-04,2920
"737",55.82592,11.985631,2015-01-26,3630
"738",55.483967,9.290555,1992-02-17,6640
"739",56.124947,9.153067,2010-01-06,7430
"740",56.255188,9.868732,2002-08-01,8450
"741",56.14299,8.992892,1995-01-18,7400
"742",56.159286,8.806347,2011-09-16,7480
"743",56.40159,10.877911,1999-12-30,8500
"744",55.64778,11.963001,2003-12-23,4000
"745",56.025368,9.523564,2019-09-11,8654
"746",55.489323,9.024562,2020-10-27,6650
"747",54.894505,12.16462,2006-11-03,4792
"748",55.25862,9.466909,2009-11-11,6100
"749",55.64195,11.738002,2022-07-16,4340
"750",55.618378,12.408927,2002-08-14,2660
"751",55.381584,10.050928,1992-07-03,5560
"752",55.704247,11.852589,2010-08-10,4070
"753",55.12578,12.135998,2019-08-05,4720
"754",56.39474,9.606771,2000-01-16,8850
"755",56.165005,9.538237,1998-01-05,8600
"756",55.039185,9.758027,2019-12-17,6430
"757",55.394485,10.343381,1999-03-26,5200
"758",54.71084,11.979459,2023-08-27,4872
"759",55.705414,12.507468,2000-05-09,2700
"760",55.240295,9.250874,2002-01-20,6500
"761",55.716194,8.607195,1995-02-24,6862
"762",57.112545,8.62217,2021-07-30,7730
"763",55.776608,12.093612,2009-09-03,4040
"764",55.694935,12.58932,2022-06-12,2100
"765",55.742424,12.109413,2017-05-10,4040
"766",56.616478,9.494936,1999-04-14,9632
"767",55.135925,15.1394005,2014-01-02,3740
"768",55.5727,9.150341,2016-02-04,6622
"769",55.225113,9.348269,2022-05-06,6500
"770",55.467194,9.511915,2016-06-22,6000
"771",56.4524,9.40314,2008-01-31,8800
"772",56.621353,9.783997,2009-07-28,9500
"773",55.137093,15.142407,2000-05-31,3740
"774",57.05774,9.92139,1993-08-10,9400
"775",56.55475,9.400041,2003-02-24,8832
"776",56.10829,12.365311,2016-04-01,3120
"777",57.427845,9.896856,1997-02-21,9800
"778",55.62267,8.1283,2019-11-29,6853
"779",55.66215,12.5120735,2013-11-04,2500
"780",56.453804,9.398938,2005-01-10,8800
"781",55.28977,10.526989,2008-06-23,5750
"782",55.76168,12.121711,2019-08-05,4040
"783",57.278027,11.053273,1999-02-26,9940
"784",55.764874,12.505407,2002-11-30,2800
"785",56.304916,9.590618,2013-01-31,8643
"786",55.48916,9.774223,2002-06-12,5500
"787",55.709896,11.751574,2009-11-21,4300
"788",54.93745,8.869295,2020-12-21,6270
"789",55.38552,10.396347,1998-03-17,5230
"790",55.285645,10.382221,2018-12-17,5792
"791",55.325706,11.160991,2002-03-12,4220
"792",54.9533,11.853975,2011-02-07,4840
"793",55.28259,10.097644,1995-11-07,5620
"794",55.85357,11.524552,2001-05-10,4560
"795",55.215694,9.9811735,2005-06-09,5631
"796",54.766037,11.879223,2023-06-18,4800
"797",56.099293,8.285324,2005-02-28,6950
"798",55.65261,12.63153,1993-10-04,2300
"799",55.170147,10.262843,2003-09-22,5672
"800",55.978764,8.133832,2005-10-26,6960
"801",55.364338,11.178167,2007-05-28,4220
"802",56.263187,10.30825,1998-01-26,8541
"803",56.369072,8.628727,1995-03-15,7500
"804",54.70295,11.964153,1999-09-01,4873
"805",56.068275,12.278983,1997-05-09,3230
"806",57.592457,10.193322,1994-03-22,9881
"807",56.11966,10.18403,2023-09-27,8270
"808",56.249092,10.240625,2018-10-03,8520
"809",55.489567,9.434493,2003-04-09,6000
"810",56.449226,9.287136,1992-11-19,8800
"811",55.624264,12.451391,2005-10-08,2650
"812",55.70243,12.529895,2015-04-02,2400
"813",55.308125,10.365784,1996-08-01,5792
"814",55.738087,11.720635,1993-07-09,4300
"815",55.77996,12.172914,2008-04-14,3650
"816",55.43033,12.142074,1996-10-06,4681
"817",55.476086,8.448587,2018-04-17,6700
"818",55.84435,11.462928,2012-08-20,4550
"819",55.362816,10.046292,1998-12-22,5560
"820",55.76093,8.918273,2011-12-09,7200
"821",55.08658,8.548304,2014-06-08,6792
"822",55.390205,10.390173,2001-08-06,5000
"823",55.14561,15.109927,1996-01-15,3740
"824",55.537582,9.148846,2006-11-20,6622
"825",55.54126,8.676234,1992-09-06,6818
"826",54.878,10.017228,2013-11-28,6470
"827",55.735497,12.55318,1998-07-30,2900
"828",55.33053,10.4439125,2013-04-18,5260
"829",55.491596,9.91119,2013-01-01,5466
"830",55.685753,9.52942,2016-02-15,7100
"831",55.846382,11.458266,1997-12-04,4550
"832",55.504288,10.097665,1994-08-24,5471
"833",55.74049,12.583551,1995-09-02,2900
"834",55.487965,11.2885065,1996-06-13,4270
"835",55.00591,8.7853,1995-12-05,6261
"836",54.866055,11.737554,1994-07-21,4862
"837",57.017635,10.346926,1995-11-27,9370
"838",57.445442,10.527788,1998-06-30,9900
"839",56.035297,8.863488,1998-02-24,6933
"840",57.381027,10.371643,2001-10-05,9900
"841",56.625504,8.742697,1996-01-15,7860
"842",56.33949,9.260062,2017-08-16,7470
"843",55.95683,11.741296,2005-04-29,4581
"844",56.475956,8.598133,2023-06-19,7600
"845",56.53804,9.999506,1999-09-24,8981
"846",54.7767,11.186639,2002-12-20,4983
"847",55.590584,11.451174,1993-09-06,4440
"848",54.941982,9.08893,2002-12-13,6372
"849",55.32826,10.437113,1997-09-09,5260
"850",55.3418,11.121642,2004-01-13,4220
"851",55.593388,9.664695,1999-06-04,7000
"852",55.693302,12.534535,1996-09-09,2000
"853",55.91601,12.048701,1993-07-20,3310
"854",55.46365,10.667078,2019-11-14,5300
"855",55.910614,9.930289,2004-12-19,8700
"856",55.643635,12.268074,2019-02-19,2630
"857",55.697613,12.539559,2004-02-20,2200
"858",55.41698,8.88727,2005-10-31,6683
"859",56.502476,8.2745695,2011-10-30,7620
"860",55.768017,12.5761795,2017-09-02,2920
"861",55.762905,12.521263,2010-03-17,2820
"862",55.691685,12.521764,1992-01-17,2000
"863",55.976704,10.232485,2019-07-04,8300
"864",55.738712,12.540867,1992-09-02,2820
"865",55.30566,10.481365,2020-06-21,5792
"866",56.573456,9.033808,2001-02-27,7800
"867",55.943287,12.291589,2019-01-11,3400
"868",55.218067,11.8136015,1994-05-28,4700
"869",55.383667,10.395634,2005-03-06,5230
"870",55.40931,10.395562,2000-01-31,5000
"871",55.673412,12.372502,2000-05-18,2600
"872",56.164345,9.552018,2024-09-20,8600
"873",55.86084,9.863449,2022-02-04,8700
"874",56.17395,10.215892,1996-03-26,8200
"875",55.645767,12.552681,2008-03-14,2450
"876",55.72129,12.447963,2011-09-25,2730
"877",56.363174,9.299457,2018-07-13,7470
"878",55.571133,12.277586,2016-03-14,2670
"879",55.441326,11.562491,2003-01-03,4180
"880",56.122414,10.537231,2019-08-01,8420
"881",55.666634,12.521468,2013-12-11,2500
"882",55.64771,11.414942,2000-05-17,4450
"883",56.1518,10.165802,2003-12-23,8230
"884",56.22829,9.988717,2000-04-28,8471
"885",55.118763,12.057878,1992-05-29,4720
"886",55.3589,10.58915,1997-07-11,5550
"887",57.026054,8.667513,2011-02-02,7700
"888",55.82522,12.337046,2013-11-15,3520
"889",55.672596,12.380215,2009-03-01,2600
"890",55.26361,10.257274,2005-01-21,5672
"891",55.766346,12.497262,2013-06-24,2800
"892",56.35636,8.641257,1996-10-15,7500
"893",57.459385,9.993857,2003-06-23,9800
"894",55.698315,12.546859,2011-02-03,2200
"895",55.637398,8.48775,2013-05-17,6800
"896",55.1158,9.03515,2000-08-23,6535
"897",55.91953,10.176246,1999-03-26,8300
"898",55.618526,12.350383,1996-06-14,2635
"899",55.462585,8.706977,2008-10-01,6740
"900",56.166214,10.193261,1998-08-27,8000
"901",56.034233,10.099267,1999-10-28,8355
"902",57.4586,9.980016,2000-03-08,9800
"903",55.40241,11.356865,2007-01-14,4200
"904",55.8701,9.822451,2003-11-13,8700
"905",55.485695,12.175402,2007-04-09,4600
"906",55.50626,9.726259,2017-03-10,5500
"907",55.851334,12.432713,2019-09-09,3460
"908",55.966827,12.201885,2024-01-15,3400
"909",55.72879,12.514857,2013-02-11,2860
"910",56.797714,8.863895,2001-10-31,7900
"911",56.179413,10.478293,2009-07-13,8420
"912",57.25902,10.539565,2009-11-02,9300
"913",56.487896,8.585256,2023-11-22,7600
"914",56.15765,10.200226,2014-02-13,8000
"915",55.068756,14.948805,2006-02-16,3720
"916",55.664505,12.520879,2024-09-03,2500
"917",56.11597,12.2674265,2022-06-23,3250
"918",56.038956,8.839854,2001-06-14,6933
"919",55.367405,10.339885,2006-03-16,5250
"920",55.189186,9.061837,2012-03-20,6520
"921",56.122105,12.313704,2004-07-14,3250
"922",55.643696,12.210112,2023-04-20,2640
"923",54.75948,11.878141,1992-01-07,4800
"924",55.6525,12.129064,2015-06-24,4000
"925",54.894226,9.433495,2016-11-23,6340
"926",55.398594,10.382621,2005-12-26,5000
"927",55.50269,9.713767,1995-09-14,5500
"928",55.60316,11.968558,2009-04-15,4320
"929",55.71506,9.864588,2008-09-12,7150
"930",57.04261,9.921676,2009-06-18,9000
"931",56.17362,10.136352,2020-09-03,8210
"932",55.518692,10.021987,2004-01-12,5400
"933",55.271317,9.909559,1998-04-24,5610
"934",55.934277,11.919416,2008-06-02,3630
"935",55.643055,12.292306,2012-11-30,2630
"936",57.025333,9.90094,2007-06-15,9000
"937",55.52039,9.721644,2018-01-17,7000
"938",56.725754,8.721341,1997-06-02,7980
"939",57.27576,11.007998,2000-09-29,9940
"940",55.533043,11.235988,2014-11-03,4281
"941",55.708656,12.580947,2006-04-20,2100
"942",55.49065,11.688642,2021-02-21,4100
"943",56.185368,9.562808,2008-07-14,8600
"944",54.91835,9.826084,1998-05-15,6400
"945",54.949066,10.741768,2022-11-16,5900
"946",55.434334,9.291036,2004-09-29,6580
"947",56.166737,10.163889,1999-12-21,8210
"948",55.941734,12.486005,2021-08-03,2990
"949",56.077126,12.149183,2003-09-21,3210
"950",55.79701,12.22435,2022-01-18,3660
"951",55.87552,12.511439,2019-11-19,2970
"952",55.65546,12.611309,2016-01-25,2300
"953",56.5157,10.605908,2007-03-28,8585
"954",56.280716,10.320261,1992-09-16,8541
"955",55.48589,10.34121,2019-09-18,5450
"956",56.68953,8.389751,2002-09-09,7760
"957",57.272366,9.6110525,1998-10-08,9492
"958",55.78744,11.743681,2023-11-13,4300
"959",56.131165,8.890158,1996-02-27,7400
"960",56.821194,10.068256,2014-04-09,9575
"961",55.458538,9.544572,2005-01-05,6091
"962",57.07927,9.948623,2000-03-01,9400
"963",55.855106,12.181469,2014-06-18,3550
"964",55.085464,9.461941,2012-10-12,6200
"965",55.743477,9.645311,2019-09-02,7120
"966",55.791935,12.171272,2004-06-01,3650
"967",55.7714,12.2037325,1997-08-08,3660
"968",55.980347,10.140016,1998-10-02,8300
"969",55.572414,9.765076,2007-09-05,7000
"970",55.311638,11.16879,2014-11-20,4220
"971",56.09771,9.761246,2006-01-31,8680
"972",57.258472,9.625079,2005-04-25,9492
"973",55.017525,11.899326,2005-12-15,4760
"974",55.729286,12.56953,2002-08-28,2900
"975",56.815132,10.264672,1992-09-24,9560
"976",55.638916,12.310693,2021-05-07,2630
"977",56.21865,10.6789875,2003-02-21,8400
"978",55.95449,8.653472,2014-10-31,6900
"979",55.56645,9.761417,2018-10-27,7000
"980",54.917957,10.82309,2003-02-27,5900
"981",55.80043,8.618801,1998-03-10,6870
"982",56.0422,9.951429,2005-11-04,8660
"983",55.97427,12.410368,2012-07-05,3480
"984",56.12099,12.285407,2000-06-11,3250
"985",55.656406,12.606613,2002-08-21,2300
"986",57.11134,8.626113,1997-05-02,7730
"987",55.27094,11.793373,2023-05-26,4684
"988",57.473522,10.184637,2001-09-10,9870
"989",54.690697,11.388203,2007-09-05,4970
"990",57.33748,10.52376,2007-04-28,9300
"991",55.809624,9.759286,2002-11-16,8723
"992",56.298073,9.796174,2024-03-31,8881
"993",55.639393,9.391027,2019-12-15,7100
"994",57.000526,9.990701,2003-12-23,9260
"995",56.0975,10.136283,1999-06-03,8310
"996",56.778538,9.998863,2011-03-14,9510
"997",56.031887,12.597491,1996-05-03,3000
"998",56.0704,12.102098,2018-06-03,3210
"999",55.643715,12.284462,1999-07-16,2630
"1000",56.28062,10.727075,2010-03-01,8400
"1001",55.705837,12.525451,2020-02-05,2400
"1002",55.696842,12.599433,2013-12-19,2100
"1003",56.259342,9.864451,2020-08-10,8450
"1004",55.609856,9.543369,2018-05-24,7000
"1005",56.61779,9.284085,2001-10-29,7840
"1006",55.654327,12.613485,2024-05-27,2300
"1007",54.6702,11.330384,2003-03-28,4970
"1008",57.05311,10.355207,2004-02-11,9370
"1009",55.21175,12.080115,2007-09-10,4640
"1010",55.330086,12.194941,2020-05-11,4653
"1011",55.741608,8.177678,2011-09-29,6854
"1012",55.658695,12.617769,2023-12-17,2300
"1013",55.738094,12.58143,1996-05-22,2900
"1014",56.36828,10.769567,2001-06-01,8570
"1015",55.640865,12.618925,2010-04-10,2300
"1016",56.650105,9.772426,2024-09-30,9500
"1017",55.459496,8.703571,2016-08-20,6740
"1018",55.70242,12.498859,2024-10-25,2700
"1019",55.159454,9.271649,2002-01-28,6500
"1020",56.855164,8.834188,1992-02-25,7900
"1021",55.570183,12.123548,2023-07-14,4621
"1022",56.565,9.441211,2022-11-27,8832
"1023",56.050327,12.59275,2022-01-04,3000
"1024",55.57115,12.6158285,1998-10-07,2791
"1025",56.201912,10.219918,2006-12-18,8240
"1026",55.207924,14.970846,2013-08-21,3760
"1027",55.650562,11.941553,2010-05-19,4000
"1028",55.671097,12.462372,2019-05-22,2610
"1029",56.031357,9.931957,2000-01-16,8660
"1030",56.764732,8.727732,1993-06-28,7980
"1031",55.65749,12.410446,2016-11-16,2605
"1032",56.055428,10.204164,2019-03-26,8330
"1033",56.365677,8.599077,2023-09-21,7500
"1034",55.50292,8.440378,2009-01-01,6715
"1035",54.940693,9.78238,1995-06-22,6400
"1036",56.886017,10.113483,1995-12-13,9293
"1037",54.683807,11.311987,1997-07-21,4970
"1038",55.70565,12.493055,2017-05-16,2700
"1039",57.345974,10.019219,2021-11-05,9760
"1040",55.711132,9.543003,1996-08-20,7100
"1041",55.46915,9.099473,2007-05-21,6600
"1042",56.133587,10.127968,2001-10-22,8260
"1043",55.955513,11.444869,2021-01-28,4583
"1044",55.968323,11.35048,2024-12-17,4583
"1045",54.888054,12.208506,2004-04-24,4792
"1046",55.105965,11.882307,2007-09-03,4750
"1047",56.05485,8.5853615,1992-12-07,6920
"1048",55.846428,11.574655,1997-05-16,4560
"1049",55.65496,12.536166,1996-01-31,2450
"1050",55.655933,12.519941,2021-05-30,2500
"1051",55.078014,10.585074,1992-08-25,5700
"1052",55.12535,12.066628,2020-11-26,4720
"1053",56.106014,10.21645,2003-03-25,8270
"1054",55.590084,11.157183,1993-06-21,4480
"1055",57.38343,10.118428,2023-03-12,9830
"1056",55.7553,12.4101515,1993-04-11,3500
"1057",55.30899,12.066822,2001-12-10,4690
"1058",55.411823,11.363419,2022-02-09,4200
"1059",55.974075,9.745689,2020-08-17,8752
"1060",55.625015,12.383897,2019-12-18,2665
"1061",55.587433,9.444678,1996-11-05,6040
"1062",55.83025,9.8101015,2022-09-08,8700
"1063",55.627235,12.609909,2020-02-14,2770
"1064",55.842693,12.528448,2017-09-22,2950
"1065",55.786556,12.477018,2022-08-19,2830
"1066",55.382233,10.494116,2023-12-13,5220
"1067",55.118523,9.42848,1997-06-20,6230
"1068",56.198982,10.68798,2018-02-28,8400
"1069",55.100906,14.702877,2007-06-19,3700
"1070",55.697777,12.542452,1992-10-02,2200
"1071",55.314156,8.986303,2008-06-30,6510
"1072",55.662266,12.605305,2024-06-07,2300
"1073",56.124012,10.139142,2003-04-04,8260
"1074",56.077435,8.281,2010-06-04,6950
"1075",57.47988,10.199231,1998-07-13,9870
"1076",55.505524,9.54821,2017-08-18,6000
"1077",56.709763,9.215928,1992-06-19,9640
"1078",55.081017,12.042108,2000-02-02,4720
"1079",55.66407,12.610704,2006-05-30,2300
"1080",56.12201,9.73358,2014-10-26,8680
"1081",56.24099,9.547916,1998-04-21,8632
"1082",57.088314,9.256906,1992-03-07,9690
"1083",56.547024,8.281536,2008-01-28,7620
"1084",56.215366,10.283388,2018-06-01,8250
"1085",56.15268,8.937064,1992-09-01,7400
"1086",55.973015,11.997215,2020-05-14,3300
"1087",55.363464,11.43701,2018-05-03,4200
"1088",56.10365,8.972204,2014-11-04,7400
"1089",55.69927,12.58776,2022-02-04,2100
"1090",55.253914,11.767775,2000-09-05,4700
"1091",56.185158,10.100078,2018-09-28,8381
"1092",55.907772,12.328786,1997-06-30,3400
"1093",55.75039,12.457876,2014-04-09,2880
